artifact_type,evidence_class,performance_evidence,audited_measurement,ranking_evidence,base_case_id,base_case_name,profile,profile_note,route_factor,route_distance_km,payload_fraction,payload_mass_kg,reserve_duration_min,cruise_lift_to_drag_ratio,propulsion_efficiency,thermal_availability,usable_depth_of_discharge,end_of_life_state_of_health,maximum_battery_mass_fraction,pack_specific_energy_Wh_kg,pack_specific_power_W_kg,maximum_continuous_c_rate,required_pack_specific_energy_Wh_kg,required_energy_status,feasible,converged,limiting_constraint,battery_mass_kg,battery_mass_fraction,takeoff_mass_kg,nominal_battery_energy_Wh,peak_electrical_power_W,infeasibility_reasons
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,500.0,700.0,1.5,,above_search_bound,False,False,energy,3473120.2146589207,0.9879110946561321,3515620.2146589207,3542359916.5341873,1091681349.1439214,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,700.0,700.0,1.5,,above_search_bound,False,False,energy,5057851.256067368,0.9916672405749619,5100351.256067368,5138125946.156495,1583641742.0188384,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1000.0,700.0,1.5,,above_search_bound,False,False,energy,6495958.548578958,0.9934999970277036,6538458.548578958,6540946261.836132,2016118697.176239,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1500.0,700.0,1.5,,above_search_bound,False,True,energy,91383.15698647998,0.6825590241773891,133883.15698648,137074735.47971997,41862387.95247512,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,300.0,900.0,2.0,,above_search_bound,False,False,energy,4974471.678343805,0.9915287542516026,5016971.678343805,3241147582.155824,1399615725.0344453,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,500.0,900.0,2.0,,above_search_bound,False,False,energy,5792976.9168352615,0.992716962022866,5835476.9168352615,3769656838.432402,1627910266.9765806,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,700.0,900.0,2.0,,above_search_bound,False,False,energy,536247.6212487202,0.9265655729032615,578747.6212487202,375378888.11676955,161719995.58787993,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1000.0,900.0,2.0,,above_search_bound,False,True,energy,82214.73836654582,0.6592223136042722,124714.73836654582,82214738.36654581,35084984.96839072,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1500.0,900.0,2.0,,above_search_bound,False,True,energy,34096.52317936235,0.44514452829040535,76596.52317936235,51144784.769043535,21664026.412854593,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,300.0,1300.0,3.0,1129.233,bounded,False,False,energy,5504487.890661791,0.9923381841032053,5546987.890661791,2359576215.305878,1389686199.095137,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,500.0,1300.0,3.0,1129.233,bounded,False,True,energy,258670.07772449075,0.858883723372815,301170.0777244908,129335038.86224538,75735808.14569312,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,700.0,1300.0,3.0,1129.233,bounded,False,True,energy,70446.13153502943,0.6237144254310389,112946.13153502943,49312292.0745206,28590270.46252374,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1000.0,1300.0,3.0,1129.233,bounded,False,True,energy,33682.26252791883,0.4421273589186873,76182.26252791882,33682262.52791883,19381811.910943493,required takeoff mass exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1500.0,1300.0,3.0,1129.233,bounded,True,True,energy,18013.95912718909,0.2976827063872502,60513.95912718909,27020938.690783635,15457281.616869329,
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,300.0,700.0,1.5,,above_search_bound,False,False,energy,3492788.964208225,0.9862208741632134,3541588.964208225,3568509494.7778993,1099743030.2096193,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,500.0,700.0,1.5,,above_search_bound,False,False,energy,3962142.3812151724,0.9878332832133042,4010942.3812151724,4041131169.482509,1245448064.9407523,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,700.0,700.0,1.5,,above_search_bound,False,False,energy,5770006.674391752,0.9916134006969562,5818806.674391752,5861584198.946939,1806677450.0515678,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1000.0,700.0,1.5,,above_search_bound,False,False,energy,6905320.868690582,0.9929825781113883,6954120.868690582,7004803948.463504,2159121872.776652,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1500.0,700.0,1.5,,above_search_bound,False,True,energy,104250.08546988324,0.6811501290562643,153050.08546988323,156375128.20482486,47812526.388452545,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,300.0,900.0,2.0,,above_search_bound,False,False,energy,3561706.29552565,0.9864838900681393,3610506.29552565,2332992156.2700124,1007329450.9481347,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,500.0,900.0,2.0,,above_search_bound,False,False,energy,5733425.97128927,0.991560343673473,5782225.97128927,3735272675.3225765,1613057704.4641972,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,700.0,900.0,2.0,,above_search_bound,False,False,energy,611136.4082814115,0.9260534812330121,659936.4082814115,427801814.5687017,184364571.51437435,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1000.0,900.0,2.0,,above_search_bound,False,True,energy,93696.30357730314,0.6575349761720214,142496.30357730313,93696303.57730314,40044555.00323772,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1500.0,900.0,2.0,,above_search_bound,False,True,energy,38858.21751935489,0.44329235317584476,87658.21751935489,58287326.279032335,24749314.367531877,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,300.0,1300.0,3.0,1464.807,bounded,False,False,energy,5154155.62924305,0.9906207157090249,5202955.62924305,2213312098.0434623,1303514445.07646,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,500.0,1300.0,3.0,1464.807,bounded,False,True,energy,294452.26722646336,0.8578305093384749,343252.26722646336,147226133.6132317,86276377.1168293,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,700.0,1300.0,3.0,1464.807,bounded,False,True,energy,80191.04231265759,0.621679155970264,128991.04231265759,56133729.61886031,32609132.02014009,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1000.0,1300.0,3.0,1464.807,bounded,False,True,energy,38341.57647420706,0.439991770008381,87141.57647420706,38341576.47420706,22126854.665038805,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1500.0,1300.0,3.0,1464.807,bounded,True,True,energy,20505.855000264935,0.29587478576213433,69305.85500026494,30758782.500397403,17659438.669131115,
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,300.0,700.0,1.5,,above_search_bound,False,False,energy,3985466.4999630116,0.9861436436500185,4041466.4999630116,4071867837.4149227,1254923904.7261596,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,500.0,700.0,1.5,,above_search_bound,False,False,energy,4521024.857279458,0.9877649779614075,4577024.857279458,4611155458.566302,1421181454.4228444,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,700.0,700.0,1.5,,above_search_bound,False,False,energy,5365556.862462696,0.9896708636613722,5421556.862462696,5461568209.743599,1683356098.7057807,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1000.0,700.0,1.5,,above_search_bound,False,False,energy,6944050.862967972,0.9920000581286839,7000050.862967972,7051053767.955565,2173380278.4234333,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,0.65,1950.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1500.0,700.0,1.5,,above_search_bound,False,True,energy,118955.14659377259,0.6799179613159589,174955.14659377257,178432719.8906589,54612684.600998156,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,300.0,900.0,2.0,,above_search_bound,False,False,energy,4060508.874036626,0.9863962396988382,4116508.874036626,2659718283.198348,1148461873.1371572,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,500.0,900.0,2.0,,above_search_bound,False,False,energy,5672096.168009652,0.9902236278237175,5728096.168009652,3700321033.3191195,1597960014.1086488,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,700.0,900.0,2.0,,above_search_bound,False,False,energy,696723.5934616304,0.9256035010906636,752723.5934616304,487713730.5137671,210244086.85893944,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1000.0,900.0,2.0,,above_search_bound,False,True,energy,106818.0923895973,0.656057879206685,162818.0923895973,106818092.3895973,45712635.04306291,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,0.65,1950.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1500.0,900.0,2.0,,above_search_bound,False,True,energy,44300.15390791779,0.44167583180967274,100300.15390791779,66450230.86187668,28275357.744305924,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,300.0,1300.0,3.0,,above_search_bound,False,False,energy,5869971.764490309,0.9905500730976202,5925971.764490309,2520699888.805643,1484612486.001838,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,500.0,1300.0,3.0,,above_search_bound,False,True,energy,335346.19808586035,0.8569041930804353,391346.19808586035,167673099.0429302,98322741.65527058,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,700.0,1300.0,3.0,,above_search_bound,False,True,energy,91328.08320137547,0.6198959574906274,147328.08320137547,63929658.24096283,37202116.65741592,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1000.0,1300.0,3.0,,above_search_bound,False,True,energy,43666.50669853646,0.43812618847588924,99666.50669853645,43666506.69853646,25264046.384004887,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,0.65,1950.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1500.0,1300.0,3.0,,above_search_bound,False,True,energy,23353.73599806591,0.29429913669893387,79353.73599806591,35030603.99709886,20176189.58600173,required takeoff mass exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,300.0,700.0,1.5,,above_search_bound,False,False,energy,3838932.186274512,0.9890504334584826,3881432.186274512,5552813826.205596,1205243207.006192,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,500.0,700.0,1.5,,above_search_bound,False,False,energy,3470358.51279685,0.9879015907286962,3512858.51279685,5025807045.071199,1090824012.5375404,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,700.0,700.0,1.5,,above_search_bound,False,False,energy,3722436.083802226,0.9887116277530323,3764936.083802226,5386241332.3013525,1169078415.099468,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1000.0,700.0,1.5,,above_search_bound,False,False,energy,5839584.807325678,0.992774670649585,5882084.807325678,8413456280.778973,1826321373.4209852,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1500.0,700.0,1.5,,above_search_bound,False,False,energy,900096.9489233074,0.954911799737368,942596.9489233074,1350432726.6262429,292858248.2602129,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,300.0,900.0,2.0,,above_search_bound,False,False,energy,2378947.791855937,0.9824485168984686,2421447.791855937,2267365070.795155,675681522.905569,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,500.0,900.0,2.0,,above_search_bound,False,False,energy,5043136.788290179,0.9916431310828454,5085636.788290179,4759584548.393681,1418767550.9305205,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,700.0,900.0,2.0,,above_search_bound,False,False,energy,5270513.925194014,0.9920007738360204,5313013.925194014,4972284822.327233,1482186765.4651098,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1000.0,900.0,2.0,,above_search_bound,False,False,energy,649364.614093069,0.9385717969465585,691864.614093069,649395280.6364009,193263840.33776098,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1500.0,900.0,2.0,,above_search_bound,False,True,energy,74351.24506239673,0.6362897119555238,116851.24506239673,111526867.59359509,32891727.752719976,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,300.0,1300.0,3.0,1653.172,bounded,False,False,energy,4189886.920154999,0.9899583849960383,4232386.920154999,2646452266.635171,1060410476.5333382,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,500.0,1300.0,3.0,1653.172,bounded,False,False,energy,5881934.600552691,0.9928263196633085,5924434.600552691,3703778086.8415627,1484227463.6432583,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,700.0,1300.0,3.0,1653.172,bounded,False,False,energy,376429.38542803004,0.8985509217583848,418929.38542803004,263500811.92287436,105231584.02485254,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1000.0,1300.0,3.0,1653.172,bounded,False,True,energy,75383.86472789399,0.639475681442063,117883.86472789399,75383864.727894,29827052.837928806,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
